file,t,lat,lon,sog,vx,vy,rng_true,brg_true,cell_m,word_c,range_c,rng_obs,brg_obs,nblob,az_ext,r_ext,compact
20230519210556.pol,1684530356,6.9245656,134.2103854,1.006,0.725,0.709,6904.7,82.780,14.9355,1450.48,465.78,6956.6,82.742,87,13,8,1
20230519210626.pol,1684530386,6.9247521,134.2105868,1.068,0.749,0.682,6929.4,82.633,14.9355,1448.50,467.03,6975.4,82.655,88,12,9,1
20230519210656.pol,1684530416,6.9249380,134.2107892,1.037,0.744,0.703,6954.3,82.487,14.9355,1446.16,468.82,7002.0,82.552,88,12,9,1
20230519210726.pol,1684530446,6.9251262,134.2109930,1.005,0.764,0.695,6979.4,82.341,14.9355,1444.89,470.68,7029.8,82.496,90,13,9,1
20230519210756.pol,1684530476,6.9253119,134.2112021,1.041,0.750,0.711,7005.1,82.198,14.9355,1439.44,472.41,7055.6,82.257,86,13,9,1
20230519210826.pol,1684530506,6.9254993,134.2114128,1.038,0.798,0.683,7031.0,82.056,14.9355,1432.15,474.24,7082.9,81.936,110,15,9,1
20230519210857.pol,1684530537,6.9256911,134.2116377,1.071,0.803,0.699,7058.6,81.912,14.9355,1429.78,476.02,7109.6,81.832,65,12,8,1
20230519210927.pol,1684530567,6.9258700,134.2118662,1.062,0.763,0.713,7086.4,81.781,14.9355,1430.22,477.75,7135.4,81.851,92,15,8,1
20230519210957.pol,1684530597,6.9260624,134.2120737,1.021,0.760,0.714,7112.2,81.637,14.9355,1425.07,479.67,7164.1,81.625,90,14,8,1
20230519211027.pol,1684530627,6.9262548,134.2122815,1.042,0.758,0.707,7138.0,81.494,14.9355,1422.54,481.08,7185.1,81.514,78,11,8,1
20230519211057.pol,1684530657,6.9264464,134.2124899,1.090,0.738,0.715,7164.0,81.352,14.9355,1414.77,482.96,7213.2,81.173,101,16,8,1
20230519211127.pol,1684530687,6.9266460,134.2126847,1.061,0.738,0.725,7188.6,81.203,14.9355,1414.10,484.79,7240.5,81.143,98,15,8,1
20230519211157.pol,1684530717,6.9268454,134.2128841,1.031,0.729,0.753,7213.8,81.056,14.9355,1414.54,486.05,7259.4,81.162,85,17,9,1
20230519211227.pol,1684530747,6.9270495,134.2130786,1.070,0.734,0.740,7238.6,80.904,14.9355,1408.84,487.80,7285.5,80.912,90,12,8,1
20230519211257.pol,1684530777,6.9272574,134.2132752,0.984,0.744,0.760,7263.7,80.751,14.9355,1407.49,489.92,7317.2,80.853,91,13,8,1
20230519211327.pol,1684530807,6.9274613,134.2134780,1.075,0.757,0.738,7289.5,80.603,14.9355,1402.65,491.55,7341.5,80.640,108,14,9,1
20230519211358.pol,1684530838,6.9276675,134.2136926,0.992,0.766,0.737,7316.7,80.456,14.9355,1398.29,492.86,7361.1,80.448,83,13,9,1
20230519211428.pol,1684530868,6.9278636,134.2139017,1.032,0.764,0.737,7343.1,80.318,14.9355,1395.16,494.74,7389.2,80.311,100,15,8,1
20230519211458.pol,1684530898,6.9280488,134.2141180,1.034,0.742,0.709,7370.2,80.192,14.9355,1393.60,496.79,7419.9,80.242,95,14,8,1
20230519211528.pol,1684530928,6.9282348,134.2143225,0.997,0.767,0.677,7396.0,80.063,14.9355,1381.64,492.00,7348.3,79.717,94,38,108,0
20230519211558.pol,1684530958,6.9284206,134.2145260,0.995,0.773,0.689,7421.7,79.936,14.9355,1382.27,500.43,7474.2,79.744,74,11,9,1
20230519211628.pol,1684530988,6.9286087,134.2147268,1.039,0.751,0.689,7447.3,79.807,14.9355,1384.67,501.80,7494.7,79.850,92,13,8,1
20230519211658.pol,1684531018,6.9287898,134.2149365,1.050,0.808,0.641,7473.7,79.687,14.9355,1382.45,503.79,7524.4,79.752,93,14,8,1
20230519211728.pol,1684531048,6.9289790,134.2151333,1.055,0.700,0.708,7498.8,79.558,14.9355,1377.55,505.01,7542.6,79.537,84,12,8,1
20230519211758.pol,1684531078,6.9291737,134.2153238,0.988,0.698,0.728,7523.5,79.425,14.9355,1371.74,505.18,7545.2,79.282,101,61,104,0
20230519211828.pol,1684531108,6.9293764,134.2155125,1.049,0.714,0.757,7548.2,79.285,14.9355,1370.22,508.88,7600.3,79.215,80,12,8,1
20230519211859.pol,1684531139,6.9295935,134.2157069,1.014,0.693,0.799,7573.8,79.136,14.9355,1368.14,510.11,7618.7,79.123,84,14,8,1
20230519211929.pol,1684531169,6.9298112,134.2158897,1.034,0.693,0.807,7598.2,78.985,14.9355,1362.97,511.99,7646.9,78.896,87,15,8,1
20230519211959.pol,1684531199,6.9300300,134.2160769,1.073,0.702,0.808,7623.2,78.835,14.9355,1362.64,513.40,7667.9,78.882,69,11,7,1
20230519212029.pol,1684531229,6.9302452,134.2162626,1.031,0.693,0.796,7648.0,78.689,14.9355,1359.30,515.10,7693.3,78.735,91,14,9,1
20230519212059.pol,1684531259,6.9304577,134.2164552,1.070,0.709,0.796,7673.5,78.547,14.9355,1352.54,517.05,7722.4,78.438,67,9,8,1
20230519212129.pol,1684531289,6.9306690,134.2166518,1.050,0.702,0.789,7699.5,78.407,14.9355,1353.08,518.67,7746.6,78.461,89,13,8,1
20230519212159.pol,1684531319,6.9308787,134.2168473,1.095,0.713,0.768,7725.4,78.270,14.9355,1346.21,520.65,7776.1,78.160,94,14,8,1
20230519212229.pol,1684531349,6.9310840,134.2170422,1.050,0.704,0.773,7751.2,78.137,14.9355,1344.76,522.05,7797.1,78.096,87,13,8,1
20230519212259.pol,1684531379,6.9312891,134.2172408,1.054,0.754,0.744,7777.3,78.006,14.9355,1347.22,523.77,7822.8,78.204,85,13,8,1
20230519212329.pol,1684531409,6.9314942,134.2174432,1.107,0.748,0.761,7804.0,77.876,14.9355,1341.53,525.58,7849.8,77.954,98,15,8,1
20230519212400.pol,1684531440,6.9317053,134.2176553,1.102,0.771,0.746,7831.9,77.744,14.9355,1338.33,527.58,7879.6,77.813,78,14,7,1
20230519212430.pol,1684531470,6.9319019,134.2178725,1.032,0.837,0.705,7860.0,77.625,14.9355,1333.86,529.47,7907.9,77.617,70,11,7,1
20230519212500.pol,1684531500,6.9320915,134.2181052,1.073,0.875,0.690,7889.6,77.515,14.9355,1330.55,531.86,7943.6,77.471,91,15,8,1
20230519212530.pol,1684531530,6.9322905,134.2183189,1.091,0.797,0.737,7917.5,77.396,14.9355,1326.89,533.46,7967.5,77.311,99,17,8,1
20230519212600.pol,1684531560,6.9324896,134.2185379,1.071,0.796,0.746,7946.0,77.278,14.9355,1343.16,528.04,7886.5,78.025,102,49,65,0
20230519212630.pol,1684531590,6.9326877,134.2187580,1.073,0.829,0.707,7974.6,77.162,14.9355,1325.53,536.96,8019.7,77.251,98,15,8,1
20230519212700.pol,1684531620,6.9328795,134.2189772,1.127,0.767,0.721,8003.0,77.051,14.9355,1321.41,538.89,8048.5,77.070,75,10,8,1
20230519212730.pol,1684531650,6.9330728,134.2191881,1.050,0.767,0.729,8030.5,76.939,14.9355,1318.86,541.14,8082.2,76.958,70,10,8,1
20230519212800.pol,1684531680,6.9332725,134.2193899,0.960,0.773,0.743,8057.3,76.821,14.9355,1318.46,542.26,8098.9,76.940,83,15,7,1
20230519212830.pol,1684531710,6.9334764,134.2195941,1.068,0.735,0.771,8084.4,76.701,14.9355,1312.93,544.38,8130.5,76.697,80,13,7,1
20230519212901.pol,1684531741,6.9336901,134.2198037,1.070,0.728,0.777,8112.5,76.575,14.9355,1310.30,546.21,8157.9,76.582,79,13,8,1
20230519212931.pol,1684531771,6.9338985,134.2200005,1.066,0.742,0.768,8139.0,76.451,14.9355,1308.34,547.97,8184.2,76.495,83,12,8,1
20230519213001.pol,1684531801,6.9341044,134.2202081,1.046,0.781,0.763,8166.7,76.333,14.9355,1303.98,549.67,8209.6,76.304,87,14,8,1
20230519213031.pol,1684531831,6.9343116,134.2204153,1.103,0.761,0.782,8194.4,76.214,14.9355,1304.07,551.66,8239.3,76.308,56,9,8,1
20230519213101.pol,1684531861,6.9345200,134.2206165,1.035,0.762,0.752,8221.6,76.094,14.9355,1297.24,553.44,8265.9,76.008,66,10,8,1
20230519213131.pol,1684531891,6.9347265,134.2208165,1.022,0.734,0.767,8248.6,75.976,14.9355,1299.78,555.22,8292.4,76.119,81,13,8,1
20230519213201.pol,1684531921,6.9349331,134.2210123,0.999,0.709,0.769,8275.2,75.857,14.9355,1291.47,557.53,8326.9,75.754,72,11,7,1
20230519213231.pol,1684531951,6.9351373,134.2212114,0.987,0.748,0.744,8302.1,75.742,14.9355,1292.56,558.72,8344.8,75.802,86,12,8,1
20230519213301.pol,1684531981,6.9353427,134.2214122,1.069,0.746,0.761,8329.2,75.628,14.9355,1291.29,560.66,8373.7,75.746,82,13,8,1
20230519213331.pol,1684532011,6.9355458,134.2216188,1.053,0.763,0.758,8356.9,75.516,14.9355,1286.38,562.54,8401.7,75.530,85,16,8,1
20230519213402.pol,1684532042,6.9357567,134.2218391,1.177,0.791,0.760,8386.4,75.403,14.9355,1283.75,564.97,8438.1,75.415,72,10,8,1
20230519213432.pol,1684532072,6.9359635,134.2220539,1.101,0.819,0.750,8415.2,75.292,14.9355,1282.28,566.90,8466.9,75.350,86,13,8,1
20230519213502.pol,1684532102,6.9361720,134.2222744,1.158,0.839,0.764,8444.7,75.181,14.9355,1277.79,568.39,8489.3,75.153,76,12,7,1
20230519213532.pol,1684532132,6.9363807,134.2225007,1.150,0.849,0.758,8474.8,75.073,14.9355,1278.38,570.74,8524.3,75.179,79,11,8,1
20230519213602.pol,1684532162,6.9365863,134.2227388,1.159,0.893,0.769,8506.1,74.969,14.9355,1274.37,572.95,8557.3,75.003,91,13,8,1
20230519213632.pol,1684532192,6.9367846,134.2229903,1.102,0.827,0.760,8538.7,74.875,14.9355,1269.31,575.06,8588.7,74.780,81,12,8,1
20230519213702.pol,1684532222,6.9369835,134.2232258,1.126,0.863,0.746,8569.6,74.777,14.9355,1269.97,576.09,8604.1,74.809,80,12,66,0
20230519213732.pol,1684532252,6.9371849,134.2234573,1.120,0.846,0.764,8600.2,74.678,14.9355,1269.86,585.56,8745.6,74.804,87,12,99,0
20230519213802.pol,1684532282,6.9373908,134.2236928,1.141,0.878,0.769,8631.4,74.577,14.9355,1266.35,580.73,8673.5,74.650,79,13,8,1
20230519213832.pol,1684532312,6.9375980,134.2239294,1.174,0.899,0.754,8662.8,74.476,14.9355,1266.30,583.46,8714.3,74.648,81,13,8,1
20230519213903.pol,1684532343,6.9378061,134.2241807,1.138,0.833,0.766,8695.7,74.378,14.9355,1261.71,585.22,8740.5,74.446,82,15,8,1
20230519213933.pol,1684532373,6.9380126,134.2244078,1.180,0.813,0.778,8726.1,74.277,14.9355,1259.76,587.33,8772.1,74.361,84,14,7,1
20230519214003.pol,1684532403,6.9382254,134.2246203,1.087,0.787,0.789,8755.1,74.169,14.9355,1254.89,589.35,8802.2,74.146,72,13,7,1
20230519214033.pol,1684532433,6.9384396,134.2248304,1.123,0.792,0.788,8784.0,74.061,14.9355,1253.25,591.38,8832.5,74.075,75,12,8,1
20230519214103.pol,1684532463,6.9386486,134.2250496,1.104,0.824,0.774,8813.7,73.959,14.9355,1248.46,594.07,8872.7,73.864,91,14,87,0
20230519214133.pol,1684532493,6.9388532,134.2252746,1.070,0.826,0.748,8843.9,73.861,14.9355,1248.95,595.32,8891.4,73.886,84,14,7,1
20230519214203.pol,1684532523,6.9390587,134.2254815,1.021,0.779,0.756,8872.2,73.760,14.9355,1248.12,597.25,8920.2,73.849,80,12,8,1
20230519214233.pol,1684532553,6.9392631,134.2256914,1.084,0.793,0.743,8900.9,73.661,14.9355,1245.91,598.74,8942.5,73.752,87,13,8,1
20230519214303.pol,1684532583,6.9394653,134.2259046,1.068,0.760,0.763,8929.8,73.565,14.9355,1245.13,600.92,8975.1,73.717,80,12,8,1
20230519214333.pol,1684532613,6.9396680,134.2261132,1.069,0.782,0.740,8958.3,73.469,14.9355,1243.27,602.80,9003.1,73.636,74,12,8,1
20230519214403.pol,1684532643,6.9398723,134.2263180,1.107,0.725,0.772,8986.5,73.371,14.9355,1239.17,604.76,9032.4,73.456,84,14,8,1
20230519214434.pol,1684532674,6.9400838,134.2265237,0.998,0.718,0.779,9015.0,73.269,14.9355,1242.59,606.35,9056.2,73.606,54,9,7,1
20230519214504.pol,1684532704,6.9402924,134.2267193,1.027,0.764,0.763,9042.4,73.167,14.9355,1235.95,608.55,9089.0,73.314,74,12,7,1
20230519214534.pol,1684532734,6.9405032,134.2269272,1.075,0.767,0.787,9071.2,73.067,14.9355,1233.30,610.21,9113.8,73.198,86,14,7,1
20230519214604.pol,1684532764,6.9407163,134.2271380,1.108,0.785,0.791,9100.5,72.967,14.9355,1229.25,611.97,9140.1,73.020,53,10,6,1
20230519214634.pol,1684532794,6.9409326,134.2273447,1.187,0.770,0.791,9129.4,72.865,14.9355,1231.28,614.41,9176.6,73.109,69,12,7,1
20230519214704.pol,1684532824,6.9411490,134.2275539,1.053,0.787,0.812,9158.6,72.763,14.9355,1226.75,616.22,9203.5,72.910,75,12,8,1
20230519214734.pol,1684532854,6.9413680,134.2277580,1.124,0.734,0.824,9187.3,72.660,14.9355,1222.55,618.21,9233.3,72.725,76,14,7,1
20230519214804.pol,1684532884,6.9415895,134.2279679,1.231,0.760,0.822,9216.9,72.556,14.9355,1221.83,619.98,9259.7,72.694,58,12,7,1
20230519214834.pol,1684532914,6.9418129,134.2281793,1.135,0.765,0.840,9246.6,72.453,14.9355,1229.82,621.89,9288.3,73.045,33,6,7,1
20230519214904.pol,1684532944,6.9420376,134.2283930,1.175,0.773,0.835,9276.7,72.349,14.9355,1210.67,624.61,9328.9,72.203,54,8,7,1
20230519214935.pol,1684532975,6.9422702,134.2286160,1.138,0.796,0.829,9308.0,72.244,14.9355,1213.91,626.04,9350.2,72.346,65,11,6,1
20230519215005.pol,1684533005,6.9424956,134.2288342,1.177,0.830,0.834,9338.7,72.142,14.9355,1215.52,628.13,9381.4,72.416,75,13,7,1
20230519215035.pol,1684533035,6.9427228,134.2290521,1.091,0.814,0.841,9369.4,72.040,14.9355,1210.48,630.13,9411.4,72.195,71,13,7,1
20230519215105.pol,1684533065,6.9429500,134.2292668,1.129,0.770,0.850,9399.7,71.938,14.9355,1208.20,632.33,9444.1,72.095,80,13,7,1
20230519215135.pol,1684533095,6.9431795,134.2294792,1.163,0.819,0.834,9430.0,71.835,14.9355,1206.21,634.47,9476.1,72.007,67,13,7,1
20230519215205.pol,1684533125,6.9434068,134.2297032,1.131,0.837,0.850,9461.4,71.736,14.9355,1205.61,636.23,9502.4,71.981,67,11,7,1
20230519215235.pol,1684533155,6.9436382,134.2299252,1.173,0.828,0.862,9492.8,71.635,14.9355,1199.39,638.82,9541.0,71.708,79,12,8,1
20230519215305.pol,1684533185,6.9438719,134.2301493,1.239,0.806,0.871,9524.5,71.533,14.9355,1201.60,640.73,9569.6,71.805,75,11,8,1
20230519215335.pol,1684533215,6.9441104,134.2303672,1.170,0.802,0.893,9555.8,71.428,14.9355,1197.20,642.97,9603.1,71.612,83,12,8,1
20230519215405.pol,1684533245,6.9443483,134.2305924,1.215,0.835,0.891,9587.8,71.325,14.9355,1195.75,645.00,9633.4,71.548,72,11,8,1
20230519215436.pol,1684533276,6.9445970,134.2308265,1.175,0.881,0.876,9621.2,71.218,14.9355,1189.67,647.15,9665.5,71.280,72,14,7,1
20230519215506.pol,1684533306,6.9448368,134.2310581,1.198,0.823,0.887,9654.1,71.117,14.9355,1199.57,649.22,9696.5,71.716,47,8,7,1
20230519215536.pol,1684533336,6.9450623,134.2312932,1.155,0.817,0.803,9686.8,71.026,14.9355,1186.79,651.57,9731.5,71.154,73,11,7,1
20230519215606.pol,1684533366,6.9452731,134.2315076,1.058,0.786,0.754,9716.8,70.941,14.9355,1187.66,652.07,9738.9,71.192,83,15,106,0
20230519215636.pol,1684533396,6.9454658,134.2317251,1.068,0.826,0.686,9746.5,70.868,14.9355,1183.73,655.44,9789.4,71.019,89,16,7,1
20230519215706.pol,1684533426,6.9456507,134.2319265,0.955,0.726,0.667,9774.3,70.797,14.9355,1188.05,657.29,9816.9,71.209,42,7,7,1
20230519215736.pol,1684533456,6.9458203,134.2321335,0.933,0.674,0.625,9802.1,70.736,14.9355,1180.98,658.94,9841.6,70.898,80,14,8,1
20230519215806.pol,1684533486,6.9459858,134.2323167,0.904,0.664,0.598,9827.3,70.674,14.9355,1178.60,659.75,9853.6,70.794,73,12,66,0
20230519215836.pol,1684533516,6.9461489,134.2324965,1.013,0.656,0.614,9852.1,70.613,14.9355,1179.67,662.50,9894.8,70.841,72,12,7,1
20230519215906.pol,1684533546,6.9463250,134.2326831,1.057,0.635,0.707,9878.1,70.545,14.9355,1183.82,664.09,9918.5,71.023,56,11,7,1
20230519215937.pol,1684533577,6.9465332,134.2328707,1.044,0.688,0.798,9905.4,70.459,14.9355,1175.91,665.89,9945.4,70.676,69,13,6,1
20230519220007.pol,1684533607,6.9467599,134.2330519,1.071,0.677,0.877,9932.7,70.360,14.9355,1170.55,667.59,9970.8,70.440,65,12,7,1
20230519220037.pol,1684533637,6.9470044,134.2332387,1.196,0.685,0.936,9961.3,70.252,14.9355,1168.82,669.61,10001.0,70.364,61,11,7,1
20230519220107.pol,1684533667,6.9472627,134.2334274,1.280,0.703,0.982,9990.6,70.138,14.9355,1165.47,671.92,10035.5,70.217,64,11,6,1
20230519220137.pol,1684533697,6.9475310,134.2336220,1.247,0.706,0.990,10021.0,70.019,14.9355,1163.46,673.51,10059.3,70.129,67,12,7,1
20230519220207.pol,1684533727,6.9477926,134.2338131,1.237,0.680,0.964,10050.9,69.904,14.9355,1155.74,675.70,10091.9,69.789,70,13,7,1
20230519220237.pol,1684533757,6.9480448,134.2339944,1.168,0.686,0.904,10079.3,69.793,14.9355,1159.73,677.53,10119.3,69.965,60,10,7,1
20230519220307.pol,1684533787,6.9482875,134.2341748,1.168,0.668,0.893,10107.4,69.689,14.9355,1157.49,679.33,10146.2,69.866,78,13,7,1
20230519220337.pol,1684533817,6.9485245,134.2343596,1.108,0.677,0.876,10135.7,69.589,14.9355,1152.71,681.39,10176.9,69.656,73,12,7,1
20230519220407.pol,1684533847,6.9487559,134.2345476,1.080,0.677,0.851,10164.2,69.493,14.9355,1154.29,683.25,10204.7,69.725,56,11,7,1
20230519220437.pol,1684533877,6.9489825,134.2347339,1.032,0.688,0.826,10192.3,69.401,14.9355,1150.85,685.19,10233.6,69.575,61,11,6,1
20230519220508.pol,1684533908,6.9492126,134.2349265,1.069,0.708,0.817,10221.3,69.309,14.9355,1148.17,687.30,10265.2,69.457,71,13,7,1
20230519220538.pol,1684533938,6.9494347,134.2351172,1.100,0.708,0.813,10249.7,69.221,14.9355,1147.59,689.26,10294.5,69.431,68,12,7,1
20230519220608.pol,1684533968,6.9496545,134.2353070,1.056,0.729,0.811,10278.0,69.135,14.9355,1144.28,689.63,10299.9,69.286,78,13,106,0
20230519220638.pol,1684533998,6.9498752,134.2354978,1.141,0.694,0.795,10306.5,69.049,14.9355,1146.00,692.88,10348.4,69.361,72,13,6,1
20230519220708.pol,1684534028,6.9500620,134.2357335,1.208,0.973,0.637,10338.3,68.993,14.9355,1141.77,694.42,10371.6,69.176,53,11,5,1
20230519220738.pol,1684534058,6.9502294,134.2359896,0.861,0.895,0.614,10371.4,68.953,14.9355,1142.87,695.89,10393.5,69.224,64,12,6,1
20230519220808.pol,1684534088,6.9503591,134.2361766,0.813,0.522,0.335,10395.8,68.920,14.9355,1132.85,696.91,10408.6,68.784,54,11,7,1
20230519220838.pol,1684534118,6.9504357,134.2363102,0.443,0.475,0.265,10412.7,68.905,14.9355,1143.19,697.88,10423.2,69.238,47,8,7,1
20230519220908.pol,1684534148,6.9504961,134.2364086,0.525,0.319,0.345,10425.3,68.892,14.9355,1141.78,698.35,10430.2,69.176,72,13,7,1
20230519220938.pol,1684534178,6.9505884,134.2364578,0.394,0.118,0.324,10434.0,68.850,14.9355,1140.06,699.47,10446.9,69.100,66,11,7,1
20230519221008.pol,1684534208,6.9506749,134.2364933,0.463,0.183,0.396,10441.2,68.809,14.9355,1144.96,699.58,10448.6,69.316,48,8,7,1
20230519221039.pol,1684534239,6.9507775,134.2365444,0.452,0.179,0.334,10450.6,68.762,14.9355,1136.64,700.03,10455.3,68.950,75,13,8,1
20230519221109.pol,1684534269,6.9508701,134.2365882,0.302,0.159,0.375,10458.8,68.719,14.9355,1135.98,700.03,10455.3,68.921,83,12,8,1
20230519221139.pol,1684534299,6.9509645,134.2366254,0.438,0.103,0.299,10466.5,68.673,14.9355,1134.98,700.82,10467.0,68.877,82,13,8,1
20230519221209.pol,1684534329,6.9510436,134.2366438,0.379,0.028,0.265,10471.6,68.632,14.9355,1134.85,700.76,10466.3,68.871,68,11,8,1
20230519221239.pol,1684534359,6.9511114,134.2366472,0.180,0.006,0.193,10474.7,68.595,14.9355,1129.05,700.91,10468.4,68.616,59,9,8,1
20230519221309.pol,1684534389,6.9511390,134.2366464,0.054,-0.015,0.073,10475.7,68.579,14.9355,1133.30,701.22,10473.0,68.803,60,10,7,1
20230519221339.pol,1684534419,6.9511559,134.2366405,0.001,-0.025,0.067,10475.8,68.568,14.9355,1132.03,700.64,10464.4,68.747,77,12,9,1
20230519221409.pol,1684534449,6.9511651,134.2366340,0.107,-0.017,0.011,10475.5,68.561,14.9355,1134.32,700.58,10463.5,68.848,76,12,7,1
20230519221439.pol,1684534479,6.9511695,134.2366310,0.060,-0.010,0.037,10475.4,68.558,14.9355,1131.72,700.79,10466.7,68.734,65,10,9,1
20230519221509.pol,1684534509,6.9511752,134.2366302,0.146,-0.004,-0.034,10475.5,68.555,14.9355,1135.63,701.48,10477.0,68.906,65,10,7,1
20230519221540.pol,1684534540,6.9511793,134.2366300,0.044,0.010,0.022,10475.6,68.552,14.9355,1134.59,700.89,10468.2,68.860,71,12,8,1
20230519221610.pol,1684534570,6.9511874,134.2366314,0.050,0.001,0.037,10476.1,68.548,14.9355,1134.26,701.15,10472.0,68.845,77,11,8,1
20230519221640.pol,1684534600,6.9511915,134.2366328,0.053,0.011,0.011,10476.4,68.546,14.9355,1132.58,700.88,10468.0,68.772,79,12,9,1
20230519221710.pol,1684534630,6.9511938,134.2366333,0.071,0.007,0.008,10476.6,68.545,14.9355,1135.84,701.29,10474.1,68.915,75,12,7,1
20230519221740.pol,1684534660,6.9511953,134.2366350,0.134,0.027,-0.017,10476.8,68.544,14.9355,1134.46,701.09,10471.1,68.854,87,13,8,1
20230519221810.pol,1684534690,6.9511972,134.2366374,0.062,0.018,0.000,10477.1,68.544,14.9355,1137.78,700.94,10468.8,69.000,80,11,8,1
20230519221840.pol,1684534720,6.9511975,134.2366412,0.138,0.007,-0.029,10477.5,68.545,14.9355,1137.88,701.04,10470.4,69.004,81,11,8,1
20230519221910.pol,1684534750,6.9511949,134.2366374,0.022,-0.017,-0.008,10477.1,68.545,14.9355,1135.65,700.81,10466.9,68.906,91,12,9,1
20230519221940.pol,1684534780,6.9511913,134.2366358,0.107,0.001,0.035,10476.7,68.547,14.9355,1136.78,700.98,10469.5,68.956,64,10,8,1
20230519222010.pol,1684534810,6.9511920,134.2366387,0.048,0.019,-0.014,10477.1,68.547,14.9355,1135.88,701.19,10472.6,68.916,80,11,9,1
20230519222041.pol,1684534841,6.9511923,134.2366410,0.031,-0.004,-0.025,10477.3,68.547,14.9355,1135.02,700.79,10466.7,68.879,82,13,9,1
20230519222111.pol,1684534871,6.9511952,134.2366440,0.023,0.009,0.021,10477.7,68.546,14.9355,1131.94,701.09,10471.1,68.744,71,11,8,1
20230519222141.pol,1684534901,6.9511908,134.2366442,0.008,-0.017,0.006,10477.6,68.549,14.9355,1135.51,700.93,10468.7,68.901,70,13,9,1
20230519222211.pol,1684534931,6.9511833,134.2366385,0.073,-0.028,-0.021,10476.7,68.552,14.9355,1127.69,700.73,10465.7,68.557,71,11,8,1
20230519222241.pol,1684534961,6.9511702,134.2366351,0.144,-0.018,-0.062,10475.8,68.559,14.9355,1133.14,700.78,10466.5,68.796,79,11,9,1
20230519222311.pol,1684534991,6.9511493,134.2366334,0.024,0.007,-0.091,10474.8,68.570,14.9355,1134.21,700.96,10469.2,68.843,67,12,7,1
20230519222341.pol,1684535021,6.9511268,134.2366358,0.052,0.019,-0.102,10474.1,68.583,14.9355,1139.54,700.50,10462.3,69.077,56,10,9,1
20230519222411.pol,1684535051,6.9510990,134.2366384,0.090,0.007,-0.096,10473.3,68.600,14.9355,1135.60,700.76,10466.2,68.904,95,12,9,1
20230519222441.pol,1684535081,6.9510680,134.2366396,0.147,-0.019,-0.135,10472.1,68.618,14.9355,1139.89,700.29,10459.2,69.093,73,10,9,1
20230519222511.pol,1684535111,6.9510344,134.2366367,0.230,0.008,-0.119,10470.5,68.636,14.9355,1134.37,700.26,10458.7,68.850,86,13,9,1
20230519222541.pol,1684535141,6.9509977,134.2366359,0.177,-0.014,-0.145,10468.9,68.657,14.9355,1134.05,700.37,10460.4,68.836,78,13,9,1
20230519222612.pol,1684535172,6.9509582,134.2366346,0.105,-0.001,-0.160,10467.2,68.679,14.9355,1139.82,700.29,10459.2,69.090,91,14,9,1
20230519222642.pol,1684535202,6.9509213,134.2366347,0.162,-0.018,-0.130,10465.7,68.700,14.9355,1135.31,700.04,10455.4,68.892,67,10,9,1
